acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
1.0,chain2,"1hPoint-Self,2hMix-HoldBowl,2hShake-HoldBowl,2hMix-HoldBowl,1hPoint-Self",Transmission + Interaction,,person,5,0.687086,y,C_28,C_30,testing,chef,chef,director,17.0,,7.282193,5.0
1.0,chain2,"1hPoint-Self,2hCamera,1hPoint-Self,2hCamera",Transmission + Interaction,,person,5,1.462549,y,C_28,C_30,testing,photographer,photographer,director,19.0,,6.239746,4.0
1.0,chain2,"2hCamera,1hPoint<obj>,2hCamera,1hPoint<obj>",Transmission + Interaction,,obj,5,0.719073,y,,C_30,testing,camera,camera,director,21.0,,6.636719,4.0
1.0,chain2,"2hWrists-Together,1hPoint<obj>,2hWrists-Together,1hPoint<obj>",Transmission + Interaction,,obj,5,1.214896,y,,C_30,testing,handcuffs,handcuffs,director,23.0,,4.640424,4.0
1.0,chain2,"2hScissors-Hold,2hScissors-Hold",Transmission + Interaction,,act,5,12.424314,n,C_28,C_30,testing,to give a haircut,to give a haircut,director,25.0,,5.731652,2.0
1.0,chain2,"1hPoint-Self,1hMic,1hSing,1hSing,1hPoint-Self",Transmission + Interaction,,person,5,1.87147,y,C_28,C_30,testing,singer,singer,director,27.0,,4.550609,5.0
1.0,chain2,"2hPointBox,2hDine,2hPointBox,2hDine",Transmission + Interaction,,loc,5,0.775836,y,,C_30,testing,restaurant,restaurant,director,29.0,,9.172018,4.0
1.0,chain2,"1hPoint-Self,1hFingerWag<repeated>,2hWrists-Together,1hPoint<obj>,1hFingerWag,1hPoint-Self",Transmission + Interaction,,person,5,8.448256,y,C_28,C_30,testing,police officer,police officer,director,31.0,,7.018127,6.0
1.0,chain2,"2hPointBox,2hWrists-Together,Look,2hWrists-Together,2hPointBox,Look",Transmission + Interaction,,loc,5,2.04111,y,C_28,C_30,testing,prison,prison,director,33.0,,7.912942,6.0
1.0,chain2,"2hCamera<repeated>,2hCamera<repeated>",Transmission + Interaction,,act,5,5.088316,n,C_28,C_30,testing,to take a photo,to take a photo,director,35.0,,4.98081,2.0
1.0,chain2,"2hMix-HoldBowl,2hShake-HoldBowl,2hShake-HoldBowl,2hMix-HoldBowl",Transmission + Interaction,,act,5,1.128925,n,C_28,C_30,testing,to cook,to cook,director,37.0,,6.043267,4.0
1.0,chain2,"2hCoverEyes,2hPointBox,2hCoverEyes<repeated>",Transmission + Interaction,,loc,5,2.112841,y,C_28,C_30,testing,darkroom,darkroom,director,39.0,,3.848252,3.0
1.0,chain2,"1hPoint-Self,2hWrists-Together,1hPoint<obj>,1hPoint-Self",Transmission + Interaction,,act,5,4.745379,n,C_28,C_30,testing,to make an arrest,to make an arrest,director,41.0,,5.7894,4.0
1.0,chain2,"1hPoint-Self,1hPoint-Head,2hScissors-Hair,1hPoint-Self",Transmission + Interaction,,person,5,2.641258,y,,C_30,testing,hairdresser,hairdresser,director,43.0,,4.860232,4.0
1.0,chain2,"2hPointBox,2hViolin,2hRecorder",Transmission + Interaction,,loc,5,1.883281,y,C_28,C_30,testing,concert hall,concert hall,director,45.0,,4.797555,3.0
1.0,chain2,"1hPoint-Self,2hPray,2hOpenBook,2hOpenBook,2hPray,1hPoint-Self",Transmission + Interaction,,person,5,1.057888,y,,C_30,testing,vicar,vicar,director,47.0,,5.599132,6.0
1.0,chain2,"1hMic,Sing,1hPoint<obj>,1hMic,1hSing,1hPoint<obj>",Transmission + Interaction,,obj,5,2.504275,y,C_28,C_29,testing,microphone,microphone,director,0.0,,6.819683,6.0
1.0,chain2,"2hPointBox,2hPray,2hBuilding-Outline,2hPray",Transmission + Interaction,,loc,5,0.974626,y,C_28,C_29,testing,church,church,director,2.0,,10.738144,4.0
1.0,chain2,"2hPan-Outline,2hPanShake,2hToss,2hPanShake,2hToss,2hPanShake",Transmission + Interaction,,obj,5,1.694143,y,C_28,C_29,testing,frying pan,frying pan,director,4.0,,7.060121,6.0
1.0,chain2,"2hCamera,2hCamera-Shape,1hPoint<obj>,2hCamera,2hCamera-Shape,1hPoint<obj>",Transmission + Interaction,,obj,5,0.640462,y,,C_29,testing,camera,camera,director,6.0,,8.280654,6.0
1.0,chain2,"2hWrists-Together,2hCircleWrist,2hCircleWrist,1hPoint<obj>,2hCircleWrist,2hWrists-Together",Transmission + Interaction,,obj,5,0.653971,y,,C_29,testing,handcuffs,handcuffs,director,8.0,,9.144175,6.0
